reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
153019d5-ec8c-49ed-851e-a6db965727bf,Rizki Rahmawati,https://play-lh.googleusercontent.com/a/ACg8ocJv-qm-RWE0-rnN-vn9WIXARL3OJ5lBTJdtudQ2kY4FB0yl0M4=mo,Aplikasi ini bener membatu saat saya gunakan dulu karna lumayan lengkap koleksi buku dan jurnalnya daripada di perpustakaan-perpustakaan digital lain. Tetapi entah kenapa akhir-akhir ini aplikasinya tidak bisa digunakan untuk membaca dan selalu keluar-keluar aplikasinya. Saya mohon untuk diperbaiki aplikasinya. Terimakasih 🙏,2,1,1.0.14,2024-04-22 21:24:12,,,1.0.14
0b1aa099-3824-47e2-b3bf-149722458c19,Ai Raito,https://play-lh.googleusercontent.com/a-/ALV-UjWTN-q6pUzgR7-jpoDkY30vInytibuR0c8oldOX8PwscfGyLoIX,"Loading doang padahal error, soalnya pas loading kecepatan internetku bukannya bertambah malah jadi 0.00 KB/S. Sayang sekali aplikasi2 dari pemerintah banyak banget yang error mulu gk ada perubahan padahal seharusnya berguna. Tolong diperbaiki, terima kasih",2,1,1.0.14,2024-02-22 21:20:07,,,1.0.14
5ba76f44-51b8-403e-b10f-0d870f51e872,Rusli,https://play-lh.googleusercontent.com/a/ACg8ocIuvAvjqYMDxbRdZl0ybUzgOrCUMcBOQoHGDyPA2FCrx9h4ulc=mo,"Tolong perbaiki lagi aplikasinya. Bukunya sudah lengkap, tapi nggak bisa dibaca. Setelah memuat data buku bacaan, sering tertera 'content error'. Jadinya nggak bisa dibaca bukunya.",2,8,1.0.14,2023-12-23 12:37:31,,,1.0.14
1674739c-25d7-4c11-9423-36c3a9f3fae8,Picii,https://play-lh.googleusercontent.com/a-/ALV-UjUrxIaJprjdujczqDTD-9wc_nk3GUUpSaVliA_FpQybgrXvfnkj,"Tolong dong diperbaiki sistemnya, bener² loadingnya lama dan suka error. Padahal aplikasi berguna bgt tapi klo gitu terus mls pakenya juga",1,4,1.0.14,2023-12-10 19:56:47,,,1.0.14
57599797-e7f8-4682-8aca-c876309721ec,Anita Rachmawati,https://play-lh.googleusercontent.com/a-/ALV-UjXi-Lwy_8cw272gvS_BMdB_W49u9ZkeJ1S5l2HBqyGEuY6ZgGuNVg,"Aplikasinya bagus, tapi kadang tiba-tiba log out sendiri terus pas log in lagi susah banget. Kadang juga tiba-tiba harus update data lagi, tapi bagian klik tanggal lahir kadang ngga muncul optionalnya. Padahal ini aplikasi e-perpus yang paling bagus sih menurutku selama pake beberapa aplikasi e-perpus, tapi masih harus ada beberapa perbaikan.",4,12,1.0.4,2023-02-01 19:32:18,,,1.0.4
27a0e2b3-e02e-4fd3-9bf2-ca2cd72e9e1d,Nym P,https://play-lh.googleusercontent.com/a-/ALV-UjXVyOBgiuZeCLX-eY07Ahh6qOPoiEyb7S4SiT3UiW7WX3WeP9BC,"Bagus aplikasinya dengan banyak pilihan buku digital dari SD sampai Perguruan tinggi, fiturnya juga sudah lebih baik dibanding yang lama. Sangat rekomen untung semua kalangan, apalagi ada video tutorialnya sangat membantu",5,1,1.0.4,2023-01-20 16:14:28,,,1.0.4
13feb8a7-2353-4765-96fc-4af273ceb80d,eyaa,https://play-lh.googleusercontent.com/a-/ALV-UjUnUBJxrAHIiFl7PSbhvaOxz1SxD378YL_nxqlyO7T57T4ac0A,Dengan ada nya apk ini mempermudah banget untuk buat yg suka baca banyak buku digital dari semua tahapan sekolah fitur fitur nya jg sangat lengkap dan yang buat makin bagus ada fitur audio book jdi gak akan bosan untuk baca,5,0,1.0.4,2023-01-15 13:22:49,,,1.0.4
501e38de-ca3e-4bf9-ba16-b266b5b2a334,Novita Ratna Deviani,https://play-lh.googleusercontent.com/a-/ALV-UjX7syI34EzmB7SAI9zOBf65E7FaL3Ds151DZ5AoXrFr9IhbMvwA,"Saya berharap aplikasi bisa lebih cepat. Selain karena loading yg lama, sering eror juga. Saya yakin buku-buku didalamnya menarik. Tidak sabar untuk sering-sering membaca buku disepanjang waktu.",3,1,1.0.11,2023-11-28 11:30:41,,,1.0.11
1c70d76c-d649-48a5-a4d3-ae060e15789b,nabas yayan,https://play-lh.googleusercontent.com/a/ACg8ocLqmZ7_IjBVtuVvcWQeiu3wF_dF0odaaGlI1DVm3JcXPOtpDQ=mo,Loading nya lama servernya sering error mohon di perbaiki,1,1,1.0.14,2024-03-06 21:32:29,,,1.0.14
55a50461-9f4e-44bd-9833-d38a6586faeb,Mang Tomat,https://play-lh.googleusercontent.com/a-/ALV-UjX53J65AiDG44pfA-DNIN0IcR3ft7tU9bwbfnN6GcxmD7r5ZAs,"bagus simple, hanya masih terlalu slowly saat update profil dan saat membuka buku pilihan, berharap bisa diakses sempurna dengan perangkat yg tidak terlalu tinggi spesifikasinya, mengingat tidak semua pelajar mampu memiliki ponsel yg bagus. salam literasi",4,9,1.0.4,2023-01-04 08:36:21,,,1.0.4
c7a084b8-b78e-4d53-84d5-04eb24baa536,Rahma Pramudita,https://play-lh.googleusercontent.com/a/ACg8ocLxlsgyTxDXX41pOR9LQoD_NhzyqQTQC1zXLXrf2Rl5ASomIOs=mo,"Kenapa ga bisa masuk ya? Padahal sudah bikin akun, pas masuk ga bisa Mulu tulisannya akun email belom terverifikasi",1,0,1.0.14,2024-03-15 07:42:11,,,1.0.14
30410da7-abd8-4160-b90f-cba2a51fbe17,Takemo Kemo,https://play-lh.googleusercontent.com/a/ACg8ocJqADmFNTm9Q7oH8iU7m9VXvvFlDbcFS1k37wcYdGIJfwf3gg=mo,"Antusias dengan aplikasi ini, tapi apk nya tidak berfungsi sama sekali, saat ingin membaca atau pinjam selalu minta mengisi lembaga, tetapi didalamnya tidak ada pilihan,, dan jika di back harus mulai dari awal mengisi data diri astaga,,,,apk nya sangat berat, dan lambat, apk belum bisa saya manfaatkan sama sekali,, tolong ini pengembang apk untuk di perhatikan,, kirain bakal bikin seneng eh malah bikin sebel,,",3,11,1.0.5,2023-03-07 18:52:15,,,1.0.5
37ae8c31-ab8e-4cc8-a0a0-8b614c6910e1,Darendra Zevano,https://play-lh.googleusercontent.com/a/ACg8ocL49t-26KE_qix5oXkP-CMoi2yDP8z8K4zrDameunNn6KXWWQ=mo,"Ok banget aplikasi banyak buku dari berbagai tingkatan yang sangat membantu mulai dari sd, smp, sma bahkan ada yang mi, mts, ma, penggunaan aplikasinya juga mudah ga ribet dan simple karna bisa dibaca dimana aja tanpa ribet, okay banget",5,2,1.0.4,2023-01-11 18:13:17,,,1.0.4
63ee19ce-3341-4b02-8b2c-0c3d2e86e66a,Muslimah Nurhayati,https://play-lh.googleusercontent.com/a/ACg8ocLgD-RHa4j83I-s3eTHKwPD-DYfXyzziSqiRr4uiNK1wZAQ1w=mo,"Bukunya lengkap sekali dari sd hingga perguruan tinggi, trasformasi aplikasi yang lama ke yang baru cukup baik fiturnya lengkap ada audio book dan vidio book juga mantap.",5,0,1.0.4,2023-01-23 18:39:26,,,1.0.4
3ef4a963-ad52-4ac3-a64e-2172e0804c67,Di Jual,https://play-lh.googleusercontent.com/a-/ALV-UjVjYYSl0kkaqKp0c0Evunkq24YbtuvpA5WOjAgUA-iYfE8C_Us,Memajukan literatur Indonesia banyak buku digital dari mulai buku SD sampai buku perguruan tinggi. Terus bukunya isinya lengkap fiturnya juga menarik dan lengkap transformasi aplikasi yang lama ke yang baru nya cukup. Good job,5,0,1.0.4,2023-01-13 11:10:18,,,1.0.4
b488cc48-f1a1-4a22-8e63-e9dce42848c4,Syarif Hidayatullah,https://play-lh.googleusercontent.com/a-/ALV-UjXKkMR5PhkyY2zGip-_cEd9eybJ45_TXgHwSguH3hvkJFM3ktRO,"Sangat bermanfaat sekali BintangPusnas ini, bagi siswa dari yg dasar sampe mahasiswa yg perguruan tinggi-pun ada. Semoga aplikasi ini dapat berkembang pesat dan bisa memperbaiki budaya membaca di negara Indonesia ini.",5,0,1.0.4,2023-01-15 08:56:58,,,1.0.4
7a2681fb-274c-4f74-ab88-94c85e9c2c76,King Pharaoh,https://play-lh.googleusercontent.com/a/ACg8ocKxohp4_ByGEHM3ab_ls2XjHDOOrG5KWzlmpguBI34umHqFqw=mo,Apresiasi setinggi-tingginya untuk aplikasi yang menyediakan berbagai buku mulai dari tingkat SD sampai perkuliahan. Tersedia dalam bentuk audiobook maupun videobook. Jadi semakin menambah wawasan. Terima kasih.,5,0,1.0.4,2023-01-22 20:46:54,,,1.0.4
1d004341-a8ac-48fe-a752-9a2d705df529,Widi Vence,https://play-lh.googleusercontent.com/a-/ALV-UjUmKsczchG0fDUtuUGQhPJ5giQt-nDjMzhG4qgrxZUB7MGmb_hH,"saya daftar dengan email baru, dan sudah berhasil terdaftar tapi belum terverifikasi, tapi setelah dicek kenapa tidak ada email dari pihak ipusnas? Gimana saya mau menverifikasi email ya?",2,5,1.0.11,2023-11-30 07:34:13,,,1.0.11
b575cc46-b5c3-45a0-a592-d06f617bef62,Holifah,https://play-lh.googleusercontent.com/a-/ALV-UjWHIq3-R1ftbDhswqQJS_Hu9IWKhbX8tuJc9p1CeDb7fsEe1t4,"Transformasi dari buku yang lama ke yang baru sangat bagus dalam perkembangannya mana lagi banyak pilihan bukunnya serta ada juga video book juga,keren banget.",5,0,,2023-01-17 12:14:45,,,
a59543e0-73c7-4e80-b61f-672c78df863b,Annisa Nur syafitri,https://play-lh.googleusercontent.com/a-/ALV-UjVeji0t4Joh7yPX8NOcigNLMAQjhNF8lquj_sW18R6ylKS70yyD,suka bgt sm apk terbaru perpusnas. Berkat apk ini bisa akses buku-buku SMP dan SMA sekaligus buat belajar. Semoga kedepannya bisa menjangkau lebih banyak orang lagi dan daya literasi Indonesia semakin meningkat,5,0,1.0.4,2023-01-15 08:38:28,,,1.0.4
23e191c4-66f0-4ba9-b576-772c713d4e02,Mngk Jee,https://play-lh.googleusercontent.com/a-/ALV-UjX0yYcGUdwBrcw9F6GAo3enwYPxr4LBLZ4aZeWNRen-nnew7zo,"Oke banget karena buku digital ini bisa diakses dimana saja dan kapan aja. Fitur yang ada diaplikasi ini lengkap banget, buku yang ada juga lengkap dan luar biasanya ada audio book juga ada video book",5,0,,2023-01-23 08:03:04,,,
1f376b53-3862-49b7-a8fa-a4e2645a3cc8,Bang De Nizar,https://play-lh.googleusercontent.com/a-/ALV-UjUPmqR7AU-aHCAhY9HUTfNvWniex8gmLXOtSA3zG_INLzmwJJm5,"Aplikasi ini hanya untuk guru, dosen, siswa dan mahasiswa ya? Soalnya waktu mau coba baca buku, pilihannya cuma 4. O ya, waktu coba baca buku, saat mau ngisi data, aplikasinya seperti hang.... jadi yah... terpaksa uninstal 🙏🙏",2,0,,2023-01-04 10:40:06,,,
c1942d44-eb12-4a9a-9dbc-29dc33669787,bahi,https://play-lh.googleusercontent.com/a-/ALV-UjXoHpfQFS33mga9w91Iyrm8JSP7AniNTP4qcBLHC61qRt1sXZ4,"aplikasi yang sangat bermanfaat, mempermudah semua kalangan yang suka literasi, fiturnya juga sangat mudah, di lengkapi dengan video tutorialnya mantap",5,0,1.0.4,2023-01-18 20:07:18,,,1.0.4
6dd9241f-b186-4876-b582-3c9273aa5e04,Doni Mirza Rinaldi,https://play-lh.googleusercontent.com/a-/ALV-UjVQuSvxUaGMSDeSop8pDQ76va-0BFdmW6OCIjE1mCMhAZZ7I-qH,"Mantap, banyak berubah dari aplikasi yang lama, sekarang baru nyadar ada audiobook dan video book, jadi makin digital. Semoga dengan ada aplikasi ini menambahkan minat literatur masyarakat Indonesia, Good job",5,0,1.0.4,2023-01-13 17:05:00,,,1.0.4
e8f53ed6-8296-413b-adaf-8539a97dd958,Cut Fara,https://play-lh.googleusercontent.com/a/ACg8ocJ7HwvBSnBydA8FvNeX5R1_dPR0ZI9jOyFbbOS7zxEMi7-hdg=mo,"Padahal kemarin baru download, dalamnya bagus tapi tolong di perbaiki dong. Sekarang susah banget asik terkeluar sendiri. Please dong apk ini sanggat membantu kalo udah di perbaiki",2,0,,2023-02-24 14:26:53,,,
465223d4-b483-4da1-913f-2e84ef02b705,Ririn dinda Febriayu,https://play-lh.googleusercontent.com/a-/ALV-UjWQV1J7H5ShDpPLJgtceU4rzflbCsJWaLscYwwYUIHBf3dGKu0hfA,"Buku disini ternyata lengkap banget ya, first experience kesini, ternyata bisa versi audio dan video book jugaa, keren bgtt. Rekomen deh buat yg mau ningkatin literasj kesini, nyaman banget.",5,0,1.0.4,2023-01-24 11:21:35,,,1.0.4
5e064b15-0e35-4098-b767-f168f42371fb,gracias se endre,https://play-lh.googleusercontent.com/a-/ALV-UjV4BwNDC9iG-COY8JAxXoYNw_I0__EYk_Wk0vB7geEBLKCvOXvW,"gak nyangka perpusnas punya aplikasi,makin bagus nih.ku coba coba fiturnya nice,buku untuk dipinjam secara daring juga banyak pilihannya dan terus ngefilternya good",5,1,1.0.4,2023-01-14 06:17:39,,,1.0.4
bafe3b72-f29b-478f-aff0-f893d8585418,Anandya Winara,https://play-lh.googleusercontent.com/a-/ALV-UjUNjQzp-BwPNuvoECWVZ_4nee9fC6dw5-xH3E71Fi9qVb40Gs0,"Bukunya lengkap banget, mulai dari tingkatan sd, smp, sma semuanya ada. Diaksesnya gampang dan bermanfaat banget buat yang suka membaca",5,0,1.0.4,2023-01-21 20:15:48,,,1.0.4
bdcd7ca9-7998-4b4d-ac33-28e4157a5340,Uciha Naruto,https://play-lh.googleusercontent.com/a/ACg8ocKUXfxuAHdzU-rauY6r5MJ36RIKU8Ac8ZQgNHSeGq_BeRnNnw=mo,"Seneng banget ada pembaharuan dari perpusnas,fiturnya jadi makin lengkap. Tapi mungkin ada beberapa fitur masih perlu ditingkatkan lagi",5,1,1.0.4,2023-01-10 15:40:57,,,1.0.4
1f981e5f-d014-4018-9ab5-98260a264263,Wulan Rahmawati,https://play-lh.googleusercontent.com/a-/ALV-UjUw3CFWs3LqdKTd_fzraGParN7jU93sMU9Jw4NKxeV5C3uwtTs,"Perubahan aplikasi lama ke yg baru cukup baik, ada audio book sama video book. Buku untuk mendukung perguruan tinggi juga cukup lengkap",5,0,1.0.4,2023-01-12 13:41:07,,,1.0.4
d4943dbb-d3f1-443f-9116-241b82580df2,nur komariah,https://play-lh.googleusercontent.com/a-/ALV-UjW2pOKMwtZIx0Ag9ScsaiAHxvy4ar-gu3Urw3K82-fvT2fQxGU,"aplikasi ini bantu aku banget yang suka baca buku, fiturnya lengkap dan kategori buku nya juga lengkap mulai dari SD - SMA. aplikasi buku digital ini bagus bangett semoga makin banyak lagi buku"" nya 🤩",5,0,1.0.4,2023-01-20 07:05:14,,,1.0.4
f7d0519e-2de3-400c-98c5-92ffeddf8cd8,septi yanaz,https://play-lh.googleusercontent.com/a-/ALV-UjVPlgwK16w0UOeKA8jIoTPl2Toi9mxaefifHEMxw5GtQUZVgiu-,"mau belajar tp males baca? solusinya aplikasi bintangpusnas, aplikasinya tersedia audio book, pembelajaran jenjang SD sampe dengan SMK recommendeddddd!!",5,0,1.0.4,2023-01-19 19:30:17,,,1.0.4
7a9e4e58-5830-4640-a67a-d6bb5faaf4aa,Rizwan Iwan Dermawan,https://play-lh.googleusercontent.com/a-/ALV-UjUyPi02dG0jTy8NE2h1yYZp7dl0pZGUXakoYK8h5UFcvuh6zi0,"Aplikasiknya kaya perpustakaan offline semua buku ada lengkap,fitur- fiturnya banyak dan ada audio booknya juga.. Terimaka kasih bintangpusnas",5,0,1.0.4,2023-01-17 15:47:48,,,1.0.4
f5508777-1ce5-49bc-8888-a187560bce06,Itachi Uchiha,https://play-lh.googleusercontent.com/a/ACg8ocKsIp2wRJ8mZd5SN8p0trLnjMHCSZjVJl_026JuiT7ohWgs0A=mo,"Wow, suka sama aplikasi terbaru dari perpusnas. Fitur ok dan lengkap, ada buku digital juga. Makin inovatif. Semoga bisa terus berkembang.",5,0,1.0.4,2023-01-09 09:48:16,,,1.0.4
a026e4b2-4c2e-49ad-977d-7bed2534b95e,AHMAD FAUZI,https://play-lh.googleusercontent.com/a-/ALV-UjW0BlM8gT1QAyy5RWJPM2Gofzc17jkmrtQbiJoCIAvEXQD7_F8m,Membaca buku Perguruan tinggi disini tentang algoritma logikanya sangat bagus dan aplikasi lancar tidak mengalami kendala sama sekali.,5,0,1.0.4,2023-01-09 16:55:23,,,1.0.4
f06b1d56-cc9a-4b9e-a4ac-a5f1401e309e,Aditya Jamal Husain,https://play-lh.googleusercontent.com/a-/ALV-UjUbG1zCehOrLDQ_GsA-InOJWdwrFIkhBAmKiKd5EeGJB2PCFoI,"Fitur yang ada diaplikasi ini lengkap banget, ditambah lagi buku yang ada juga lengkap dan yang luar biasanya ada audio book juga ada video book",5,0,1.0.4,2023-01-09 20:05:34,,,1.0.4
c5e81b38-bdd7-4de8-b7b4-8135cb4f5d71,Fauzi Channel,https://play-lh.googleusercontent.com/a-/ALV-UjXC6fwcnFYW0G5eNqB8NXqK4y0jGhLxm0Oyy1q7jfh3AszYYBe-,"Untuk aplikasinya sudah bagus dan banyak referensi bukunya, cocok untuk mahasiswa akhir, hanya saja saat memilih opsi ""Pinjam"" tidak ada keterangan apa-apa, buku yg di ""Pinjam"" pun tidak ada, lalu apa yang di ""Pinjam""? Apa bedanya ""Pinjam"" dengan baca?. Kalo yg saya fahami sih, ""Pinjam"" buku lebih ke meminjamkan file buku elektronik ke pembaca dan diberikan tenggat waktu dan akan kembali ke aplikasinya apabila sudah lewat tenggat waktu, tapi setelah klik ""Pinjam"" tidak ada aksi apa-apa.",4,0,1.0.4,2023-01-09 05:00:17,,,1.0.4
42859c74-1f8c-42e9-8f3c-2f57d3e49b4f,Mochammad Fazriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVAB_KcCOxUgTRGrlllJL_xZjO2MJy__-w9r3Hzm23rysGb97H8,"Kolom pekerjaannya masih kurang listnya. Dalam pilihan Lembaga, belum ada fitur pencarian.",4,4,1.0.5,2023-03-11 22:13:05,,,1.0.5
f006ffe7-8206-4834-9d36-aa7b165ff5dd,Ahmad Lutfie,https://play-lh.googleusercontent.com/a/ACg8ocIkwcPGjCDn4nOcqglZKzDQ3zUc1SP3rxup3lTQJ-8sR5up4A=mo,"Aplikasinya lengkap banget buku mulai dari SD sampai buku Perguruan tinggi ada,appnya lancar g ada kendala, next diupdate fitur-fiturnya yah Terimakasih bintang pusnas",5,0,1.0.4,2023-01-27 06:27:38,,,1.0.4
0cb0cb05-5a8c-4995-9f1e-f71e413238f9,Charlotte Edogawa,https://play-lh.googleusercontent.com/a/ACg8ocKFNex_yguo48dW2kdRyiebHxadecPhm5JxSqK_g-zVUJ78RQ=mo,Aplikasi barunya Perpusnas membantu banget buat yang cari buku digital. Apalagi di zaman serba online ini. Jadi lebih mudah untuk belajar💜,5,0,1.0.4,2023-01-12 18:21:56,,,1.0.4
3b83383c-06c7-46ff-a72d-915bf04ec8c4,Arsya Rafka,https://play-lh.googleusercontent.com/a/ACg8ocLseYK4jHu_J2tpaQks5gLNJPeJ2PSJcnkiPx1-VOnmJue_FA=mo,"Banyak fitur baru dari aplikasi yang lama,sebuah kemajuan yang bagus. Semoga lebih baik lagi kedepannya karena ada beberapa bug yang perlu diperbaiki",5,0,1.0.4,2023-01-18 18:04:47,,,1.0.4
b62f4dbd-39db-4ccc-ae88-55a3ddf109ce,cooky tata,https://play-lh.googleusercontent.com/a/ACg8ocLu7c4SnnbsVQG97Ho1mhF7mK25iRVz-zUS6D3e6ClhbrcU8g=mo,"Terima kasih developer udh buat apk yg bermanfaat kyk gini, bnyk bgt buku buku bermanfaat disini, bukunya bnyk bgt, fiturnya gampang, dah la gak ngerti lg pokoknya suka bgt",5,0,1.0.4,2023-01-20 10:45:02,,,1.0.4
2a2a1973-f4a8-487a-82ea-03be5c3b7512,Mars Slow,https://play-lh.googleusercontent.com/a-/ALV-UjVuCX7vADQG8zx7ty5_kPOP-Youj7sCHJUdfAMq0QcKGVigxic_,"Aplikasi nya gimana ini ??? Gak bisa baca ataupun pinjam padahal sudah instal di beda HP tapi tetap gak bisa baca Niat bikin aplikasi gak sih ??? Apa jangan"" aplikasi anak magang doank inih ? Masa Snapnaga 860 masih ngelah sih",1,2,1.0.4,2023-01-05 19:52:18,,,1.0.4
6c04cbf1-772b-47e7-beb1-983cf7b91d11,Pramadita Renanda,https://play-lh.googleusercontent.com/a-/ALV-UjVduLWiaW_HPTi8JCWqQ9suRWhtOAB095Yj4yFOyyDQZWoID7l7,"Aplikasinya memudahkan masyarakat membaca dan mengakses buku-buku yang dapat membantu untuk belajar, serta koleksi bukunya sangat lengkap dari jenjang sd sampai sma, rekomen banget😃👍",5,0,1.0.4,2023-01-27 17:52:52,,,1.0.4
acd9febb-83d9-45bf-a678-e30dad7caeca,Meita D.p,https://play-lh.googleusercontent.com/a/ACg8ocLHf1swSDWTPxYVw9kg-9RsFYnARmb1scOLCSmCxOvtnDFoBw=mo,"Lagi diluar pun ngga ada ya alesan buat ga belajar, keren bgt sih ini yg nyiptain buku digital , tersedia audio booknya juga emg ga diraguin lagi deh",5,0,1.0.4,2023-01-16 18:53:20,,,1.0.4
fbe7441f-2646-4984-965d-2a79172a31cd,Hendri Candra,https://play-lh.googleusercontent.com/a-/ALV-UjVVBcwEObmbqTvyl42TlpLwVMFBGKdukhelkPXR3jluove8jiYe,"Lengkap banget buku di sini ternyata, apalagi buat kuliah, versi audio dan video book nya ngebantu banget, bakal ningkatin literasi nih",5,0,,2023-01-24 18:15:48,,,
c5cfd5c0-43b1-4e82-a375-7b40d6abbb17,Sasa,https://play-lh.googleusercontent.com/a-/ALV-UjWyO2i0qE_eWlU4x8L6EPfQ2Ikurtj2r88USQgBzVCeWOfLoA,"Oke banget aplikasinya,membantu sekaali banyak buku2 digital ,buku dari sd smp sma semua ada .Memudahkan untuk belajar recomend banget.",5,0,1.0.4,2023-01-25 12:02:53,,,1.0.4
a7e3930b-dc6f-48e0-8e9c-cd7fcd3162d3,Phi Love,https://play-lh.googleusercontent.com/a/ACg8ocI5B_ewYJQxW0AyshjRxtcD8QuA_WhPME33SSJtZFFXOWTDyQ=mo,"Lengkap sekali buku-buku disini. Mulai dari buku SD, SMP, SMA sampai Perguruan Tinggi juga ada. Dan yang bikin kagum, ada audio sama video book juga. Jadi makin cinta sama aplikasi ini",5,0,1.0.4,2023-01-18 14:34:23,,,1.0.4
31d98dcf-3fdb-4335-85f6-ae0c2f6bfd6e,Ramli Luqky,https://play-lh.googleusercontent.com/a-/ALV-UjXB83_8UV9D7BPuR90l7x_PbrduYhsUkd_pibY0kMxj7RGh3Icm,"Aplikasi luar biasa ada audio book, video book. Lengkap buku digital dari SD,SMP, SMA, MI, MTS, MA dan SMK. Fitur lengkap dan mudah dipahami!!!",5,0,1.0.4,2023-01-27 14:05:35,,,1.0.4
e784a8fc-e07a-4e0c-8589-4837f8d1e3d1,abdurofiq official,https://play-lh.googleusercontent.com/a-/ALV-UjXjnS_E3vUlKVGSdpt0Qt3Rvpul8_dOtqd1ma1KXC-74-_vqsyK,"Aplikasi yang sangat bermanfaat,buat belajar bukunya lengkap, tersedia semua tingkat SD, SMP, SMA/SMK. Dan Perguruan tinggi.",5,0,1.0.4,2023-01-13 14:38:55,,,1.0.4
dbf72dba-ae43-4416-9bbc-13f46eb3dffe,Rifdun,https://play-lh.googleusercontent.com/a-/ALV-UjXF1-ZPD-RVyHZp-eYdb-xOOwOmtw3Ej22kG2rdz4PI-4rIKME,"Simple aplikasi bisa di akses dengan mudah, fitur-fiturnya juga lengkap dan mudah di pahami. Saya bisa mempelajari algoritma dengan mudah",5,0,1.0.4,2023-01-12 12:16:04,,,1.0.4
c3c62af7-da93-4f02-9eaa-6bb8c2a15cfb,Selfiani 29,https://play-lh.googleusercontent.com/a/ACg8ocLGZQme_IOemGHmlqjnhXyjoucHnGyFnEISLzz-xhFKKQNb6g=mo,"Aplikasinya sebenarnya bagus, tapi entah kenapa 3 hari terakhir ini aplikasinya network error. Sad banget padahal aku lagi mau nyari buku buat tugas akhir🥲",3,0,1.0.4,2023-01-24 13:16:27,,,1.0.4
3d0a29da-f793-4a9e-9056-c33a5bf7519d,shopee shop,https://play-lh.googleusercontent.com/a/ACg8ocKpZWhZGImlhohsMBpomq0nefn97yZ6j7yMG2ZrurFUMR7fHA=mo,apk literasi paling recommended isinya buku2 digital mulai dr sd sampe dengan SMA/SMK. dalem aplikasinya juga ada audio booknya keren bgttt !,5,0,1.0.4,2023-01-08 16:56:53,,,1.0.4
505c34bc-5e60-48b1-8a75-3af6fe7c7e13,Lariesta Handayani,https://play-lh.googleusercontent.com/a-/ALV-UjUJrp3nWRF1tSsNcZ2_jCcGNgoXMNh9g9rAURPd-bJDZbCrikkp,"Buku digital nya lengkap mulai dari tingkat SD, SMP, sampai SMA. Fitur nya juga user friendly. Semoga kedepannya pendidikan Indonesia langsung pakai buku digital aja biar ga berat bawa buku paket...",5,0,1.0.4,2023-01-11 16:36:39,,,1.0.4
b2e5e5b5-4bde-4ee3-942d-8e96cfe4758e,Noval Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJC5jyMxMnwgk-gsjPw1hdVLvXzgryJq2c8nsEXBVKFnjIL75Q=mo,"Buku digital cuma modal kuota cm di aplikasi ini, tersedia berbagai jenjang sekolah mulai dr SD, SMP, SMA/K . Bukunya lengkap di sertai audio book, kerennn bgttt",5,0,1.0.4,2023-01-10 12:45:01,,,1.0.4
b80183ad-81f9-4f14-96d1-51298f90460a,Ray Harding,https://play-lh.googleusercontent.com/a/ACg8ocLZQe_TQkPsMtNsvXfEnSdJP0CalkU-gRchwHu2HHAWNLGR4A=mo,Apk buku digital yang recomended karena buku nya lengkap dari sd sampai perguruan tinggi ditambah tersedia juga fitur audio book dan video book mantep pokoknya,5,0,1.0.4,2023-01-24 06:17:06,,,1.0.4
5b30a7eb-97a3-4af9-b6e6-b6ba3eb11b2f,Adit Husain,https://play-lh.googleusercontent.com/a-/ALV-UjWNIkGM6g2gLvRQxh81HMqjKa4sEYEb8jIS4zibX-vQjKIUg2Y,Suka banget sama aplikasi ini soalnya ternyata ada video tutorialnya dan luar biasanya lagi disini ada audio book sama ada video book nya,5,0,1.0.4,2023-01-14 18:32:14,,,1.0.4
2c64d17d-ae0c-4843-b06d-c3a854bd441d,Rahadhian Lika Pranasta,https://play-lh.googleusercontent.com/a/ACg8ocKQ4fXFphH-ffYyCHRyKZ1fTUEsMgMju4Ut7fpILJ5qtae93w=mo,Apk BintangPusnas ini sangat membantu. Bukunya lengkap dari SD SMP SMA bahkan perguruan tinggi fiturnya juga lengkap mudah di baca di mana aja 👍,5,0,1.0.4,2023-01-23 18:33:00,,,1.0.4
5cd3236c-2113-4a2e-ab79-6ca8bdf991e9,tuhozanolo Ndruru,https://play-lh.googleusercontent.com/a-/ALV-UjU5XQuB9Zt3Cr40UAm7DCo72-PuRsYY54v3bTvydQA_2BPFlRc9,Kok gk bisa di buka... Berhenti teruss......,3,0,1.0.14,2024-04-29 12:55:32,,,1.0.14
f1f98b29-8fa6-4ac6-82ee-7cc0976f76da,Naufal Ghifari,https://play-lh.googleusercontent.com/a-/ALV-UjX8_WXtqc57hDLeDQ3lxjHKLkXgo9zPiE1kn0sMqtM_ydqTY-8N,Keren🔥 Banyak koleksi bagus + aksesnya gampang. Tapi tolong perbaiki lagi UX nya masih rada berat heheh,5,1,1.0.4,2023-01-04 08:14:07,,,1.0.4
5b3077dc-2818-4370-9854-1c00cc0c2225,anisa nisa,https://play-lh.googleusercontent.com/a-/ALV-UjUKfTnQRqGUgrOnp-Hch1UXhe_WqB6Lj96-DK6wYyjf69jCn7xi,"aplikasi yang memajukan literasi Indonesia dengan fitur yang keren seperti audio book,video book dan ada tutorial video seperti udemy",5,0,,2023-01-21 17:29:50,,,
